Strategy,Participant Id,NLL,mai_acc,mp_acc,pai_acc,Session,Tested w/ XAI,XAIType,sensitivity,k,retrieval_threshold,appId,scaling_factor,explanation_type
Sensitive-features categorization,68c47a59387d8e5258c84ba4,0.679685960618001,0.7777777777777778,0.5555555555555556,0.4444444444444444,2,w/o XAI,importance,1.0,1,-4.0,wine_quality,,
Sensitive-features categorization,69418dd5c757560f07febe8d,0.24028310305008127,0.8888888888888888,0.8888888888888888,1.0,2,w/o XAI,importance,19.817847803797562,5,-2.737216875335254,wine_quality,,
Sensitive-features categorization,663e6a6264c97be0281cd6f8,0.5632106941616096,0.6666666666666666,0.6666666666666666,0.7777777777777778,2,w/o XAI,importance,2.95981522028534,1,-2.986264417249183,wine_quality,,
Sensitive-features categorization,691e0937b2321e8ee4c87608,0.5499043064201738,0.5555555555555556,0.6666666666666666,0.6666666666666666,2,w/o XAI,importance,6.351449137502821,5,-3.5050975773869473,forest_cover,,
Sensitive-features categorization,69443088d8ebe0e4b0ba83ee,0.15909472575389919,0.6111111111111112,0.9444444444444444,0.5555555555555556,2,w/o XAI,importance,15.50495983091815,3,-3.914310751778863,forest_cover,,
Sensitive-features categorization,69440e813f2bcaeeea40874c,0.5960719024238417,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,w/o XAI,importance,6.859527348514323,1,-2.439680595755541,wine_quality,,
Sensitive-features categorization,69419eee71482f9cdb398614,0.24806466244005096,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,28.972609013164426,4,-1.894189073651113,wine_quality,,
Sensitive-features categorization,67306cb03ff706c72e58bba0,0.27124578660191634,0.7222222222222222,0.8888888888888888,0.7222222222222222,2,w/o XAI,importance,15.902147998987221,2,-1.6271985506376376,forest_cover,,
Sensitive-features categorization,69419e9576aea13f332266ff,0.0020280999953845172,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,75.19029140156776,3,-3.193134680938189,forest_cover,,
Sensitive-features categorization,66155f791e225263cf193edc,0.595574892371905,0.5,0.7222222222222222,0.4444444444444444,2,w/o XAI,importance,1.0,5,-1.625203446239568,forest_cover,,
Sensitive-features categorization,694167e2f5ff761c2827c4b9,0.25079768773673444,0.7222222222222222,0.8888888888888888,0.6111111111111112,2,w/o XAI,importance,17.425813599957458,1,-2.6588306950935445,wine_quality,,
Sensitive-features categorization,6942672409b1bfc5c9df77f7,0.09782341780185393,0.7222222222222222,0.9444444444444444,0.7777777777777778,2,w/o XAI,importance,82.5667955588038,1,-2.4883628206447552,forest_cover,,
Sensitive-features categorization,6941b944b1777f5a1109bdbb,0.5187917597191015,0.9444444444444444,0.7777777777777778,0.8333333333333334,2,w/o XAI,importance,8.908350183108556,5,-1.4449908615311182,wine_quality,,
Salient-features categorization,67ebb067dca1f7cf408ca0bd,0.4294875518982473,0.7222222222222222,0.8888888888888888,0.7222222222222222,2,w/o XAI,importance,57.06071841089252,1,-4.0,wine_quality,,
Salient-features categorization,67f05ce092cdcc0392692398,0.5057412937403228,0.6111111111111112,0.6111111111111112,0.6666666666666666,2,w/o XAI,importance,9.21917618843586,3,-3.8843264926547216,wine_quality,,
Salient-features categorization,67e9793b509ebd40efb7f232,0.6767088276626088,0.7222222222222222,0.7222222222222222,0.5555555555555556,2,w/o XAI,importance,1.0,4,-3.6528227514079417,wine_quality,,
Salient-features categorization,5f85bcb11941de066ef7d941,0.44651241433627475,0.8888888888888888,0.7777777777777778,0.7777777777777778,2,w/o XAI,importance,6.311095420262659,1,-4.0,wine_quality,,
Salient-features categorization,67ef8c6bf0eff27d92180ffe,0.2920640859147345,0.7777777777777778,0.8888888888888888,0.6666666666666666,2,w/o XAI,importance,20.038832581978287,3,-3.8833571742029105,wine_quality,,
Salient-features categorization,6314bc49055e150c92f4736e,0.3971496938104273,0.5555555555555556,0.9444444444444444,0.5,2,w/o XAI,importance,13.096364279908338,4,-3.3325330289170227,forest_cover,,
Salient-features categorization,5a53d878acc75b000179e52e,0.13496739582726536,0.6666666666666666,0.9444444444444444,0.6111111111111112,2,w/o XAI,importance,15.26256124427709,4,-3.061581089750952,forest_cover,,
Salient-features categorization,67e490097896ae803bd5629f,0.27107965627511654,0.7777777777777778,0.8333333333333334,0.7222222222222222,2,w/o XAI,importance,25.978108227303153,3,-2.7432596119363195,forest_cover,,
Salient-features categorization,660b2346862ff2a3da9cfe3e,0.06246840387789618,0.7222222222222222,0.9444444444444444,0.6666666666666666,2,w/o XAI,importance,43.991778408362705,2,-3.741500453410789,forest_cover,,
Salient-features categorization,6647847aebad277cab0e44a9,0.5947961430820444,0.8333333333333334,0.7777777777777778,0.6111111111111112,2,w/o XAI,importance,12.970391455142142,1,-3.9315274952399903,wine_quality,,
Salient-features categorization,67ebf19f98ff3e509e425e58,0.13106118370772155,0.9444444444444444,0.9444444444444444,1.0,2,w/o XAI,importance,18.119594033583578,2,-2.8366872274326624,wine_quality,,
Salient-features categorization,676a24c4766af0941f2060db,0.19765875230569227,0.8333333333333334,0.8888888888888888,0.8333333333333334,2,w/o XAI,importance,35.96068800553924,1,-3.2486034967833857,wine_quality,,
Salient-features categorization,66d0a375c1c8aa9cac493997,0.5909486783327901,0.7777777777777778,0.7222222222222222,0.6111111111111112,2,w/o XAI,importance,3.596183025168316,3,-3.851333276923499,wine_quality,,
Salient-features categorization,67cf4b70e6b8ec5652552042,0.4600701860812601,0.8333333333333334,0.8888888888888888,0.7222222222222222,2,w/o XAI,importance,15.050461804137054,1,-3.6876842188387027,wine_quality,,
Salient-features categorization,67ebcd26fcd7c2ee469b8533,0.008973206663887052,0.9444444444444444,1.0,0.9444444444444444,2,w/o XAI,importance,76.56922955973084,2,-3.255898236754453,wine_quality,,
Salient-features categorization,61705235c277934df17055e6,0.4894909396722953,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,26.74854847404411,3,-3.172607775358564,forest_cover,,
Salient-features categorization,677d8ca02a50ccdc47145568,0.5391144735910686,0.6111111111111112,0.7222222222222222,0.6666666666666666,2,w/o XAI,importance,1.0,2,-1.5761167987516411,forest_cover,,
Salient-features categorization,66ea6bd034571ff4a00f2171,0.23666619257966928,0.6111111111111112,0.9444444444444444,0.5555555555555556,2,w/o XAI,importance,33.8261424489686,4,-4.0,forest_cover,,
Salient-features categorization,660982bb12941e7442c18325,0.012258742729319658,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,56.38464456667164,3,-3.234073723966747,forest_cover,,
Salient-features categorization,67e319a39b381704d5521583,0.6896727721578738,0.5555555555555556,0.5,0.5,2,w/o XAI,importance,1.0,4,-4.0,forest_cover,,
Salient-features categorization,67e6e99634be5e57bbd2553f,0.23608022946440477,0.6666666666666666,0.8888888888888888,0.7777777777777778,2,w/o XAI,importance,8.832016578106959,2,-3.4825350993087274,forest_cover,,
Salient-features categorization,664cd1c6545aa0f362493dd9,0.675000842122779,0.7777777777777778,0.5555555555555556,0.5555555555555556,2,w/o XAI,importance,1.0,4,-4.0,forest_cover,,
Salient-features categorization,67d3a5a498212eae9b9ce364,0.41395761309074175,0.5555555555555556,0.8333333333333334,0.6111111111111112,2,w/o XAI,importance,6.464158617099744,1,-3.7703516164133988,forest_cover,,
Salient-features categorization,666149cb6a138209b157427b,0.13505572318528783,0.6666666666666666,0.9444444444444444,0.7222222222222222,2,w/o XAI,importance,48.23986538003165,2,-3.734559318954388,forest_cover,,
Salient-features categorization,673ef080255f15b49aa84f96,0.40018714043120074,0.6666666666666666,0.8333333333333334,0.5,2,w/o XAI,importance,12.972375313636075,4,-2.7419359419340346,forest_cover,,
Salient-features categorization,67f03733938aa3f0d17ce8a8,0.7228498885866926,0.6111111111111112,0.3888888888888889,0.5555555555555556,2,w/o XAI,importance,1.0,3,-2.8466649659088454,forest_cover,,
Salient-features categorization,66817654ce8b233327b047ab,0.4545128899542509,0.7777777777777778,0.8333333333333334,0.6111111111111112,2,w/o XAI,importance,1.0,1,-2.4045116773504436,wine_quality,,
Salient-features categorization,680ebf035ab59d342f31726e,0.34977001059676127,0.8888888888888888,0.8888888888888888,0.8888888888888888,2,w/o XAI,importance,53.398222175096016,4,-2.986940513938574,wine_quality,,
Salient-features categorization,6173f88147c86baff6963073,0.45840416211950186,0.8888888888888888,0.7222222222222222,0.8333333333333334,2,w/o XAI,importance,6.596112504559766,2,-2.915759749971797,wine_quality,,
Salient-features categorization,6942b9546065aeb7e30fd87a,0.41551713566540555,0.8333333333333334,0.8888888888888888,0.8333333333333334,2,w/o XAI,importance,8.065311421544525,1,-3.5386740817204845,wine_quality,,
Salient-features categorization,673da0360d57d15b3f3a0593,0.6622549368094474,0.5555555555555556,0.7777777777777778,0.6666666666666666,2,w/o XAI,importance,1.0,4,-2.6804773261871384,wine_quality,,
Salient-features categorization,6941706e8a7385da28bcb5e2,0.36458002160036873,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,8.893058527672697,3,-3.9709439363022248,wine_quality,,
Salient-features categorization,676435babb44367362b10f73,2.181457686891958e-06,0.8333333333333334,1.0,0.8333333333333334,2,w/o XAI,importance,100.0,1,-4.0,wine_quality,,
Salient-features categorization,69418fce57bf6c0cd6730ef9,0.5391144735910686,0.5,0.6111111111111112,0.4444444444444444,2,w/o XAI,importance,19.088161502709703,3,-1.5394062009395957,wine_quality,,
Salient-features categorization,691fda8adedca50e985f0c90,0.20176260080289246,0.8333333333333334,0.8888888888888888,0.9444444444444444,2,w/o XAI,importance,13.141229028916083,2,-3.41285496888081,wine_quality,,
Salient-features categorization,6941aeb9a019a9bbdd57d028,0.34135333226720266,0.8333333333333334,0.7222222222222222,0.7777777777777778,2,w/o XAI,importance,6.95058524585254,1,-3.008652489097879,wine_quality,,
Salient-features categorization,6943448de0ba4e96ec5a82d7,0.6546390036677261,0.5,0.4444444444444444,0.5,2,w/o XAI,importance,7.962790805974811,2,-2.2848669847882337,wine_quality,,
Salient-features categorization,66fcdc229c37d1da9d61017c,0.21130181691122335,0.8888888888888888,0.9444444444444444,0.8333333333333334,2,w/o XAI,importance,7.79132168710872,1,-4.0,wine_quality,,
Salient-features categorization,64d6aac54b2cf0b742d6dc67,0.6546390036677261,0.4444444444444444,0.5,0.7222222222222222,2,w/o XAI,importance,34.718202388550125,3,-2.28555957995177,wine_quality,,
Salient-features categorization,6944196eaaee28eb62bd7360,0.6553392577292528,0.8888888888888888,0.7222222222222222,0.7222222222222222,2,w/o XAI,importance,1.0,4,-4.0,wine_quality,,
Salient-features categorization,6944211fb86d1cfb660ff63f,2.3452244319522584e-06,0.8333333333333334,1.0,0.8333333333333334,2,w/o XAI,importance,100.0,1,-3.4722794844693423,wine_quality,,
Salient-features categorization,66c173231fab4af1393b5756,0.5786849684270208,0.7777777777777778,0.7777777777777778,0.5555555555555556,2,w/o XAI,importance,1.0,1,-3.4837929637561595,wine_quality,,
Salient-features categorization,677a214b23d3e85a3a5cdb20,0.014126495614490931,0.9444444444444444,1.0,0.9444444444444444,2,w/o XAI,importance,30.848521841097448,3,-2.9094908686195016,wine_quality,,
Salient-features categorization,694332aee9accc7da4b9503e,0.48544985532005785,0.7777777777777778,0.8333333333333334,0.7222222222222222,2,w/o XAI,importance,1.9882762865513701,1,-3.804541782676136,wine_quality,,
Salient-features categorization,6786177b26851e38285d94a1,0.22345062149691883,0.8333333333333334,0.9444444444444444,0.7777777777777778,2,w/o XAI,importance,12.84670012400425,1,-4.0,wine_quality,,
Salient-features categorization,691dd5fab1ccbfaa2d6d085a,0.5545619202271063,0.8888888888888888,0.8333333333333334,0.7222222222222222,2,w/o XAI,importance,7.9246809115712225,4,-3.7078631920359717,wine_quality,,
Salient-features categorization,69453bbed668224dabc6c5d9,0.5043937130372552,0.7222222222222222,0.7777777777777778,0.7222222222222222,2,w/o XAI,importance,6.5633042751407835,1,-3.4173765061055335,wine_quality,,
Salient-features categorization,6941bc590ef331a45f99ed50,0.0014002574831298634,0.7777777777777778,1.0,0.7777777777777778,2,w/o XAI,importance,73.86147724257788,3,-4.0,wine_quality,,
Salient-features categorization,69421e362f33a91517375267,0.3755314726386973,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,14.738289280385395,4,-3.2292858619746685,wine_quality,,
Salient-features categorization,694179cf3bd953beb35ec402,0.2564340082875655,0.7222222222222222,0.8333333333333334,0.7777777777777778,2,w/o XAI,importance,22.406449623605287,1,-3.161459605323831,wine_quality,,
Salient-features categorization,691e201122ecfe4b850e3308,0.6222434058211426,0.7777777777777778,0.6666666666666666,0.6666666666666666,2,w/o XAI,importance,1.0,1,-4.0,wine_quality,,
Salient-features categorization,69440172696346a2b42428ed,0.21368932193407206,0.8888888888888888,0.8888888888888888,0.7777777777777778,2,w/o XAI,importance,15.132309403358141,4,-3.1594705997134542,wine_quality,,
Salient-features categorization,67658116d1ff218b001f2bf1,0.5858197156981347,0.6111111111111112,0.6666666666666666,0.3888888888888889,2,w/o XAI,importance,1.0,1,-4.0,wine_quality,,
Salient-features categorization,692a268e1eab9d860c677fa2,2.5250469372102673e-06,0.8333333333333334,1.0,0.8333333333333334,2,w/o XAI,importance,100.0,1,-4.0,wine_quality,,
Salient-features categorization,69453bd02b59de54f5fd947d,0.6900952251569884,0.5,0.6111111111111112,0.6666666666666666,2,w/o XAI,importance,1.0,1,-3.5124239561569492,forest_cover,,
Salient-features categorization,67814070b879255cac4110e7,0.03201791148739346,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,100.0,1,-3.2984183236650053,forest_cover,,
Salient-features categorization,694587bf33d102941b804de3,0.29297825820344947,0.7222222222222222,0.8888888888888888,0.7222222222222222,2,w/o XAI,importance,23.978908481551002,2,-2.633839118430557,forest_cover,,
Salient-features categorization,694ad5edf474deae104e0e69,0.548775420854621,0.8888888888888888,0.7777777777777778,0.7777777777777778,2,w/o XAI,importance,2.5986015898143764,1,-2.872467693454608,wine_quality,,
Salient-features categorization,69435a602b20d97254a2050b,0.4431992186118391,0.7777777777777778,0.8888888888888888,0.6666666666666666,2,w/o XAI,importance,2.3550895398235436,1,-3.4526737670678083,wine_quality,,
Salient-features categorization,6941a695ae2df6326069e993,0.04716181766071939,0.6666666666666666,0.9444444444444444,0.6111111111111112,2,w/o XAI,importance,100.0,1,-4.0,forest_cover,,
Salient-features categorization,6947c5c8b87439db043797d5,2.650255662737703e-06,0.8333333333333334,1.0,0.8333333333333334,2,w/o XAI,importance,100.0,1,-3.474566690835897,wine_quality,,
Salient-features categorization,6945371fbc1b757bdc6aaad1,0.6931471803599453,0.5,0.6111111111111112,0.3333333333333333,2,w/o XAI,importance,45.320638136818665,2,-1.6137913578875671,forest_cover,,
Salient-features categorization,5d16fb317964cd0001c1ca1a,0.28643215623654733,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,19.40190116080391,4,-3.0091395313805718,wine_quality,,
Salient-features categorization,6941984defc3cfda7e9cdf6f,0.26113811411637283,0.7777777777777778,0.8888888888888888,0.6666666666666666,2,w/o XAI,importance,36.85691619968005,2,-3.1822502220067146,wine_quality,,
Salient-features categorization,693b107113e251a972ba0527,0.6788216141030093,0.6111111111111112,0.4444444444444444,0.6111111111111112,2,w/o XAI,importance,1.0,2,-2.9743006473037097,forest_cover,,
Salient-features categorization,665b349013d3255859efdb72,0.6110529519600798,0.5555555555555556,0.7222222222222222,0.6111111111111112,2,w/o XAI,importance,5.94843219307125,4,-2.957840183731654,forest_cover,,
Salient-features categorization,6942e378d0c8a15ff6b1f81e,0.6597505179514634,0.6111111111111112,0.6111111111111112,0.5555555555555556,2,w/o XAI,importance,1.0,1,-3.511554065978796,forest_cover,,
Salient-features categorization,694163cd8dce97079e97bd07,0.13515637275005118,0.7777777777777778,0.8888888888888888,0.8888888888888888,2,w/o XAI,importance,35.92499755527696,2,-3.899103787943582,wine_quality,,
Salient-features categorization,691f240b27630b7537a73d26,0.6391295458059107,0.8333333333333334,0.7222222222222222,0.5555555555555556,2,w/o XAI,importance,1.0,1,-3.101114283889679,wine_quality,,
Salient-features categorization,694afeb6123c5d3d77ab3f9b,0.6285882977760725,0.5555555555555556,0.6666666666666666,0.4444444444444444,2,w/o XAI,importance,1.0,4,-2.8265986575008935,forest_cover,,
Salient-features categorization,610c5b3dd64337b3324fa98e,0.35423146979129533,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,18.081986264320093,1,-4.0,wine_quality,,
Salient-features categorization,673abfc29bf0f262315214c8,0.21701491867541706,0.7777777777777778,0.8888888888888888,0.8888888888888888,2,w/o XAI,importance,53.186774334710655,2,-2.92691602953488,wine_quality,,
Salient-features categorization,69454de0266e20b4d6f6fbd9,0.49903696298946465,0.8888888888888888,0.7777777777777778,0.8888888888888888,2,w/o XAI,importance,8.700387067407416,2,-3.102858393373076,wine_quality,,
Salient-features categorization,6642c636936f64e56b10161f,0.7053392064684862,0.6111111111111112,0.5,0.4444444444444444,2,w/o XAI,importance,1.0,4,-2.457729279744636,wine_quality,,
Salient-features categorization,6947190be3c1dfbf23cdb205,0.33731141132735015,0.6111111111111112,0.8888888888888888,0.6111111111111112,2,w/o XAI,importance,20.03594487133246,1,-3.9008272427537922,forest_cover,,
Salient-features categorization,693ade5aabf4dbfe8904b715,0.23568532953277302,0.6666666666666666,0.8888888888888888,0.6666666666666666,2,w/o XAI,importance,100.0,4,-2.572315410194824,forest_cover,,
Salient-features categorization,67c5e37e79cc91183c6cd3b3,0.5776226502832877,0.5555555555555556,0.6111111111111112,0.5,2,w/o XAI,importance,81.99382765143544,1,-1.6945283783941734,forest_cover,,
Salient-features categorization,6945d3294c8cf5eefa76293a,0.06346967627790372,0.7222222222222222,1.0,0.7222222222222222,2,w/o XAI,importance,64.98951716725132,4,-2.99876195245319,forest_cover,,
Salient-features categorization,6945952ed37c15496645a5ea,0.4915865764744993,0.7222222222222222,0.8888888888888888,0.7222222222222222,2,w/o XAI,importance,9.065311891285303,1,-3.2272107351686374,wine_quality,,
Salient-features categorization,6945b2bc841178ca14128632,0.36560009938362187,0.7777777777777778,0.8888888888888888,0.6666666666666666,2,w/o XAI,importance,12.007282995573068,1,-3.6233576820496696,wine_quality,,
Salient-features categorization,694593ea17f9d3fbe0311249,0.030793676863861016,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,100.0,1,-3.330098722580813,forest_cover,,
Salient-features categorization,693607ce95c6f9ca7d708da0,0.007268756781552503,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,70.17276701987964,3,-3.512366649593608,forest_cover,,
Salient-features categorization,663e5bdde28c5d230eddf4a0,0.2548286243810255,0.6666666666666666,0.9444444444444444,0.7222222222222222,2,w/o XAI,importance,83.71385919742386,1,-3.2239684074750103,forest_cover,,
Salient-features categorization,6941db4a8b556cbd2c9ad64d,5.405758794648748e-05,0.9444444444444444,1.0,0.9444444444444444,2,w/o XAI,importance,100.0,2,-3.0168457569893254,wine_quality,,
Salient-features categorization,67883c42fab99f050f6e9d63,0.5559890976907175,1.0,0.6666666666666666,0.6666666666666666,2,w/o XAI,importance,3.634097229670203,3,-3.122660457578075,wine_quality,,
Salient-features categorization,676f64f0ca06dcc592a9b50e,0.6429815309823668,0.5,0.5,0.4444444444444444,2,w/o XAI,importance,1.0,4,-2.416762254591812,forest_cover,,
Salient-features categorization,69417db33af88a177fc198e7,0.5015110660495806,0.6666666666666666,0.7777777777777778,0.5555555555555556,2,w/o XAI,importance,1.9812963729038078,1,-3.499424683351804,forest_cover,,
Salient-features categorization,6945b7f9c69fe2317b25e4a2,0.4937466484827184,0.4444444444444444,0.8888888888888888,0.3333333333333333,2,w/o XAI,importance,1.9739984946879063,1,-3.883848033638434,wine_quality,,
Salient-features categorization,694182081f0cee7d024a1c58,0.6931471803599453,0.5,0.5,0.5555555555555556,2,w/o XAI,importance,83.49362349644088,3,-1.5733032712205146,forest_cover,,
Salient-features categorization,6945c31f6b27bb869d7ffc5c,0.13043091643147925,0.9444444444444444,0.9444444444444444,1.0,2,w/o XAI,importance,14.43284708875799,2,-3.503192994338968,wine_quality,,
Salient-features categorization,691cce11dba0246ae096e537,0.6565700018452516,0.6111111111111112,0.6666666666666666,0.6111111111111112,2,w/o XAI,importance,1.0,4,-3.861833561523123,forest_cover,,
Salient-features categorization,69476d9f42e420d84f0b246f,0.1436148712018837,0.5555555555555556,0.8333333333333334,0.5,2,w/o XAI,importance,20.679505989314624,1,-2.5660500301164717,forest_cover,,
Salient-features categorization,673a68b6b26d5900008e9df9,0.12976368882996267,0.8333333333333334,0.9444444444444444,0.8888888888888888,2,w/o XAI,importance,17.785281174622153,2,-2.716968624619912,wine_quality,,
Salient-features categorization,6917d7e167b86e562032b285,0.09568583582615107,0.5,0.8888888888888888,0.3888888888888889,2,w/o XAI,importance,19.398583157229744,1,-2.3084681227385766,wine_quality,,
Salient-features categorization,675b1432a3f788b0222e5237,0.011327238520302308,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,59.9577797463687,3,-3.2944395739404118,forest_cover,,
Salient-features categorization,6632bae865d316c32325fda1,0.15300048170521635,0.7777777777777778,0.8888888888888888,0.8888888888888888,2,w/o XAI,importance,29.47086389909109,2,-2.7598603520797345,wine_quality,,
Salient-features categorization,68c47a59387d8e5258c84ba4,0.6931471803599453,0.5,0.3888888888888889,0.4444444444444444,2,w/o XAI,importance,65.38340364233736,2,-1.7142228814301572,wine_quality,,
Salient-features categorization,69418dd5c757560f07febe8d,0.18087361180817385,0.9444444444444444,0.9444444444444444,1.0,2,w/o XAI,importance,21.181720671539786,3,-3.442503010151512,wine_quality,,
Salient-features categorization,663e6a6264c97be0281cd6f8,0.5675695292393468,0.7777777777777778,0.6666666666666666,0.7777777777777778,2,w/o XAI,importance,2.2992828748785747,1,-3.0855926365008153,wine_quality,,
Salient-features categorization,691e0937b2321e8ee4c87608,0.5256068086751582,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,w/o XAI,importance,3.7531133617107164,1,-2.834580593458508,forest_cover,,
Salient-features categorization,69443088d8ebe0e4b0ba83ee,0.3139259498742501,0.6666666666666666,0.8888888888888888,0.5555555555555556,2,w/o XAI,importance,15.915148855269726,3,-3.5236253324462883,forest_cover,,
Salient-features categorization,69440e813f2bcaeeea40874c,0.4541208659638738,0.7777777777777778,0.7777777777777778,0.6666666666666666,2,w/o XAI,importance,4.4164394575891315,1,-3.6509683665051167,wine_quality,,
Salient-features categorization,69419eee71482f9cdb398614,0.21850357453019778,0.7222222222222222,1.0,0.7222222222222222,2,w/o XAI,importance,6.840462312725727,1,-3.9210924955065654,wine_quality,,
Salient-features categorization,67306cb03ff706c72e58bba0,0.5347377340679014,0.6111111111111112,0.7222222222222222,0.7777777777777778,2,w/o XAI,importance,7.733834057907872,4,-3.549638087680686,forest_cover,,
Salient-features categorization,69419e9576aea13f332266ff,0.00509364798624195,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,31.206844485841085,3,-2.7828306581645372,forest_cover,,
Salient-features categorization,66155f791e225263cf193edc,0.6029500554539731,0.3888888888888889,0.6111111111111112,0.4444444444444444,2,w/o XAI,importance,1.0,4,-2.4634397391085017,forest_cover,,
Salient-features categorization,694167e2f5ff761c2827c4b9,0.4557237877949215,0.8888888888888888,0.7222222222222222,0.6111111111111112,2,w/o XAI,importance,3.710436024362078,1,-4.0,wine_quality,,
Salient-features categorization,6942672409b1bfc5c9df77f7,0.46881629901581245,0.6666666666666666,0.8333333333333334,0.6111111111111112,2,w/o XAI,importance,89.87967043983735,2,-2.832286810912392,forest_cover,,
Salient-features categorization,6941b944b1777f5a1109bdbb,0.4898204145906722,0.9444444444444444,0.7777777777777778,0.8333333333333334,2,w/o XAI,importance,1.8767049080670444,1,-3.6212778175087195,wine_quality,,
Attribution Sum,67ebb067dca1f7cf408ca0bd,0.42475381665125433,0.8888888888888888,0.8333333333333334,0.7222222222222222,2,w/o XAI,importance,,5,-3.961278344589736,wine_quality,2.0613337369380593,importance
Attribution Sum,67f05ce092cdcc0392692398,0.4852650734011344,0.6666666666666666,0.7777777777777778,0.6666666666666666,2,w/o XAI,importance,,4,-2.6945807493662493,wine_quality,4.223022230380253,importance
Attribution Sum,67e9793b509ebd40efb7f232,0.6824422995082979,0.4444444444444444,0.4444444444444444,0.5555555555555556,2,w/o XAI,importance,,2,-2.45732419626915,wine_quality,0.1,importance
Attribution Sum,5f85bcb11941de066ef7d941,0.43689693369424604,0.9444444444444444,0.7222222222222222,0.7777777777777778,2,w/o XAI,importance,,5,-4.0,wine_quality,1.2449806492033169,importance
Attribution Sum,680d5bc560f189075035787c,0.6834372903487096,1.0,0.5555555555555556,0.5555555555555556,2,w/o XAI,attribution,,5,-4.0,wine_quality,0.1625282617795158,attribution
Attribution Sum,67e0e4d8556191648cf0bb6d,0.36394139831850114,0.9444444444444444,0.8333333333333334,0.7777777777777778,2,w/o XAI,attribution,,5,-3.5910757064023078,wine_quality,2.1190861182265306,attribution
Attribution Sum,66dba70d72b3d26e23c755df,0.6606248528848094,0.5,0.3888888888888889,0.5555555555555556,2,w/o XAI,attribution,,5,-1.5,wine_quality,8.0,attribution
Attribution Sum,636da58a0d76bbb9167dbf3e,0.5210257194902752,0.7222222222222222,0.7222222222222222,0.6666666666666666,2,w/o XAI,attribution,,2,-4.0,forest_cover,0.9727515894059128,attribution
Attribution Sum,67ef8c6bf0eff27d92180ffe,0.5489702688506767,0.9444444444444444,0.7222222222222222,0.6666666666666666,2,w/o XAI,importance,,5,-4.0,wine_quality,1.123500341883554,importance
Attribution Sum,6314bc49055e150c92f4736e,0.29977752237867844,0.6666666666666666,0.9444444444444444,0.7222222222222222,2,w/o XAI,importance,,5,-3.5590961730103157,forest_cover,2.023146840558481,importance
Attribution Sum,67e5566b1168a1cd37250362,0.5931354103308615,0.6666666666666666,0.7777777777777778,0.4444444444444444,2,w/o XAI,attribution,,3,-4.0,forest_cover,0.8441566524666151,attribution
Attribution Sum,5a53d878acc75b000179e52e,0.2793932965543562,0.6666666666666666,0.8333333333333334,0.6111111111111112,2,w/o XAI,importance,,3,-3.5555189405286782,forest_cover,1.3628987991703894,importance
Attribution Sum,67e268cbf13dcd115337894c,0.5216240507730012,0.7222222222222222,0.6666666666666666,0.6111111111111112,2,w/o XAI,attribution,,5,-4.0,forest_cover,1.2534387986728281,attribution
Attribution Sum,6813da744902baf71269402d,0.6588062894100665,0.9444444444444444,0.6666666666666666,0.7222222222222222,2,w/o XAI,attribution,,5,-4.0,wine_quality,0.1,attribution
Attribution Sum,6766c25793c13fc95c767574,0.6161357626882803,0.6666666666666666,0.6666666666666666,0.5555555555555556,2,w/o XAI,attribution,,2,-2.2286900531950438,forest_cover,0.3360304127269367,attribution
Attribution Sum,67ed4e79983b8a8ba5517548,0.4854152812887215,0.7222222222222222,0.5555555555555556,0.7222222222222222,2,w/o XAI,attribution,,3,-1.7087134022757535,wine_quality,5.93893989724712,attribution
Attribution Sum,67faf61829e07433820ec62d,0.5192889743558748,0.7777777777777778,0.7222222222222222,0.5,2,w/o XAI,attribution,,2,-3.093322885608444,forest_cover,1.0931657845289828,attribution
Attribution Sum,67e490097896ae803bd5629f,0.03462438605509962,0.7222222222222222,1.0,0.7222222222222222,2,w/o XAI,importance,,3,-3.3824725059786838,forest_cover,8.0,importance
Attribution Sum,67363452674f3db8059e7888,0.5780971415159658,0.9444444444444444,0.7222222222222222,0.6666666666666666,2,w/o XAI,attribution,,5,-4.0,wine_quality,0.6932952766805905,attribution
Attribution Sum,5f8cbc5c355ea745e6cef2ca,0.657238228734018,0.6666666666666666,0.7222222222222222,0.5,2,w/o XAI,attribution,,2,-3.3143294931330374,forest_cover,0.1,attribution
